"";"Fecha";"Calle";"Espiras";"Mobywit"
"2729";2016-09-08 09:15:00;"Beiro-Andalucía";89;38
"2730";2016-09-08 09:15:00;"Constitución";149;22
"2731";2016-09-08 09:15:00;"Dr-Oloriz";0;42
"2732";2016-09-08 09:15:00;"Méndez-Núñez";220;42
"2733";2016-09-08 09:30:00;"Beiro-Andalucía";106;47
"2734";2016-09-08 09:30:00;"Constitución";172;23
"2735";2016-09-08 09:30:00;"Dr-Oloriz";0;37
"2736";2016-09-08 09:30:00;"Méndez-Núñez";203;42
"2737";2016-09-08 09:45:00;"Beiro-Andalucía";103;38
"2738";2016-09-08 09:45:00;"Constitución";190;22
"2739";2016-09-08 09:45:00;"Dr-Oloriz";0;40
"2740";2016-09-08 09:45:00;"Méndez-Núñez";250;40
"2741";2016-09-08 10:00:00;"Beiro-Andalucía";107;26
"2742";2016-09-08 10:00:00;"Constitución";189;21
"2743";2016-09-08 10:00:00;"Dr-Oloriz";0;46
"2744";2016-09-08 10:00:00;"Méndez-Núñez";221;26
"2745";2016-09-08 10:15:00;"Beiro-Andalucía";95;30
"2746";2016-09-08 10:15:00;"Constitución";203;22
"2747";2016-09-08 10:15:00;"Dr-Oloriz";0;52
"2748";2016-09-08 10:15:00;"Méndez-Núñez";208;34
"2749";2016-09-08 10:30:00;"Beiro-Andalucía";96;35
"2750";2016-09-08 10:30:00;"Constitución";208;29
"2751";2016-09-08 10:30:00;"Dr-Oloriz";0;56
"2752";2016-09-08 10:30:00;"Méndez-Núñez";244;35
"2753";2016-09-08 10:45:00;"Beiro-Andalucía";116;33
"2754";2016-09-08 10:45:00;"Constitución";211;28
"2755";2016-09-08 10:45:00;"Dr-Oloriz";0;44
"2756";2016-09-08 10:45:00;"Méndez-Núñez";285;41
"2757";2016-09-08 11:00:00;"Beiro-Andalucía";88;42
"2758";2016-09-08 11:00:00;"Constitución";225;21
"2759";2016-09-08 11:00:00;"Dr-Oloriz";0;46
"2760";2016-09-08 11:00:00;"Méndez-Núñez";271;50
"2761";2016-09-08 11:15:00;"Beiro-Andalucía";94;34
"2762";2016-09-08 11:15:00;"Constitución";201;33
"2763";2016-09-08 11:15:00;"Dr-Oloriz";0;47
"2764";2016-09-08 11:15:00;"Méndez-Núñez";287;44
"2765";2016-09-08 11:30:00;"Beiro-Andalucía";117;41
"2766";2016-09-08 11:30:00;"Constitución";222;18
"2767";2016-09-08 11:30:00;"Dr-Oloriz";0;51
"2768";2016-09-08 11:30:00;"Méndez-Núñez";294;35
"2769";2016-09-08 11:45:00;"Beiro-Andalucía";100;41
"2770";2016-09-08 11:45:00;"Constitución";216;22
"2771";2016-09-08 11:45:00;"Dr-Oloriz";0;42
"2772";2016-09-08 11:45:00;"Méndez-Núñez";303;49
"2773";2016-09-08 12:00:00;"Beiro-Andalucía";107;44
"2774";2016-09-08 12:00:00;"Constitución";227;32
"2775";2016-09-08 12:00:00;"Dr-Oloriz";0;49
"2776";2016-09-08 12:00:00;"Méndez-Núñez";278;43
"2777";2016-09-08 12:15:00;"Beiro-Andalucía";114;36
"2778";2016-09-08 12:15:00;"Constitución";239;25
"2779";2016-09-08 12:15:00;"Dr-Oloriz";0;49
"2780";2016-09-08 12:15:00;"Méndez-Núñez";268;37
"2781";2016-09-08 12:30:00;"Beiro-Andalucía";85;38
"2782";2016-09-08 12:30:00;"Constitución";235;24
"2783";2016-09-08 12:30:00;"Dr-Oloriz";0;42
"2784";2016-09-08 12:30:00;"Méndez-Núñez";285;41
"2785";2016-09-08 12:45:00;"Beiro-Andalucía";96;45
"2786";2016-09-08 12:45:00;"Constitución";227;25
"2787";2016-09-08 12:45:00;"Dr-Oloriz";0;43
"2788";2016-09-08 12:45:00;"Méndez-Núñez";282;41
"2789";2016-09-08 13:00:00;"Beiro-Andalucía";112;32
"2790";2016-09-08 13:00:00;"Constitución";235;26
"2791";2016-09-08 13:00:00;"Dr-Oloriz";0;60
"2792";2016-09-08 13:00:00;"Méndez-Núñez";301;38
"2793";2016-09-08 13:15:00;"Beiro-Andalucía";114;20
"2794";2016-09-08 13:15:00;"Constitución";234;29
"2795";2016-09-08 13:15:00;"Dr-Oloriz";0;48
"2796";2016-09-08 13:15:00;"Méndez-Núñez";300;51
"2797";2016-09-08 13:30:00;"Beiro-Andalucía";83;39
"2798";2016-09-08 13:30:00;"Constitución";218;26
"2799";2016-09-08 13:30:00;"Dr-Oloriz";0;42
"2800";2016-09-08 13:30:00;"Méndez-Núñez";308;36
"2801";2016-09-08 13:45:00;"Beiro-Andalucía";96;37
"2802";2016-09-08 13:45:00;"Constitución";217;23
"2803";2016-09-08 13:45:00;"Dr-Oloriz";0;46
"2804";2016-09-08 13:45:00;"Méndez-Núñez";294;53
"2805";2016-09-08 14:00:00;"Beiro-Andalucía";92;27
"2806";2016-09-08 14:00:00;"Constitución";219;30
"2807";2016-09-08 14:00:00;"Dr-Oloriz";0;41
"2808";2016-09-08 14:00:00;"Méndez-Núñez";341;54
"2809";2016-09-08 14:15:00;"Beiro-Andalucía";78;25
"2810";2016-09-08 14:15:00;"Constitución";225;22
"2811";2016-09-08 14:15:00;"Dr-Oloriz";0;44
"2812";2016-09-08 14:15:00;"Méndez-Núñez";351;44
"2813";2016-09-08 14:30:00;"Beiro-Andalucía";90;29
"2814";2016-09-08 14:30:00;"Constitución";191;32
"2815";2016-09-08 14:30:00;"Dr-Oloriz";0;53
"2816";2016-09-08 14:30:00;"Méndez-Núñez";376;35
"2817";2016-09-08 14:45:00;"Beiro-Andalucía";140;28
"2818";2016-09-08 14:45:00;"Constitución";208;25
"2819";2016-09-08 14:45:00;"Dr-Oloriz";0;49
"2820";2016-09-08 14:45:00;"Méndez-Núñez";289;36
"2821";2016-09-08 15:00:00;"Beiro-Andalucía";104;27
"2822";2016-09-08 15:00:00;"Constitución";200;16
"2823";2016-09-08 15:00:00;"Dr-Oloriz";0;43
"2824";2016-09-08 15:00:00;"Méndez-Núñez";312;27
"2825";2016-09-08 15:15:00;"Beiro-Andalucía";58;23
"2826";2016-09-08 15:15:00;"Constitución";176;24
"2827";2016-09-08 15:15:00;"Dr-Oloriz";0;38
"2828";2016-09-08 15:15:00;"Méndez-Núñez";369;37
"2829";2016-09-08 15:30:00;"Beiro-Andalucía";58;15
"2830";2016-09-08 15:30:00;"Constitución";186;18
"2831";2016-09-08 15:30:00;"Dr-Oloriz";0;23
"2832";2016-09-08 15:30:00;"Méndez-Núñez";223;24
"2833";2016-09-08 15:45:00;"Beiro-Andalucía";38;9
"2834";2016-09-08 15:45:00;"Constitución";143;14
"2835";2016-09-08 15:45:00;"Dr-Oloriz";0;27
"2836";2016-09-08 15:45:00;"Méndez-Núñez";191;34
"2837";2016-09-08 16:00:00;"Beiro-Andalucía";49;12
"2838";2016-09-08 16:00:00;"Constitución";140;13
"2839";2016-09-08 16:00:00;"Dr-Oloriz";0;19
"2840";2016-09-08 16:00:00;"Méndez-Núñez";185;16
"2841";2016-09-08 16:15:00;"Beiro-Andalucía";45;25
"2842";2016-09-08 16:15:00;"Constitución";110;12
"2843";2016-09-08 16:15:00;"Dr-Oloriz";0;31
"2844";2016-09-08 16:15:00;"Méndez-Núñez";177;29
"2845";2016-09-08 16:30:00;"Beiro-Andalucía";65;24
"2846";2016-09-08 16:30:00;"Constitución";131;12
"2847";2016-09-08 16:30:00;"Dr-Oloriz";0;40
"2848";2016-09-08 16:30:00;"Méndez-Núñez";179;43
"2849";2016-09-08 16:45:00;"Beiro-Andalucía";63;31
"2850";2016-09-08 16:45:00;"Constitución";155;14
"2851";2016-09-08 16:45:00;"Dr-Oloriz";0;42
"2852";2016-09-08 16:45:00;"Méndez-Núñez";200;27
"2853";2016-09-08 17:00:00;"Beiro-Andalucía";76;27
"2854";2016-09-08 17:00:00;"Constitución";165;18
"2855";2016-09-08 17:00:00;"Dr-Oloriz";0;34
"2856";2016-09-08 17:00:00;"Méndez-Núñez";233;31
"2857";2016-09-08 17:15:00;"Beiro-Andalucía";82;24
"2858";2016-09-08 17:15:00;"Constitución";162;13
"2859";2016-09-08 17:15:00;"Dr-Oloriz";0;29
"2860";2016-09-08 17:15:00;"Méndez-Núñez";242;37
"2861";2016-09-08 17:30:00;"Beiro-Andalucía";73;21
"2862";2016-09-08 17:30:00;"Constitución";157;20
"2863";2016-09-08 17:30:00;"Dr-Oloriz";0;30
"2864";2016-09-08 17:30:00;"Méndez-Núñez";253;34
"2865";2016-09-08 17:45:00;"Beiro-Andalucía";63;21
"2866";2016-09-08 17:45:00;"Constitución";172;21
"2867";2016-09-08 17:45:00;"Dr-Oloriz";0;43
"2868";2016-09-08 17:45:00;"Méndez-Núñez";236;42
"2869";2016-09-08 18:00:00;"Beiro-Andalucía";72;19
"2870";2016-09-08 18:00:00;"Constitución";171;23
"2871";2016-09-08 18:00:00;"Dr-Oloriz";0;38
"2872";2016-09-08 18:00:00;"Méndez-Núñez";249;44
"2873";2016-09-08 18:15:00;"Beiro-Andalucía";85;28
"2874";2016-09-08 18:15:00;"Constitución";178;23
"2875";2016-09-08 18:15:00;"Dr-Oloriz";0;34
"2876";2016-09-08 18:15:00;"Méndez-Núñez";298;35
"2877";2016-09-08 18:30:00;"Beiro-Andalucía";66;24
"2878";2016-09-08 18:30:00;"Constitución";196;38
"2879";2016-09-08 18:30:00;"Dr-Oloriz";0;46
"2880";2016-09-08 18:30:00;"Méndez-Núñez";276;47
"2881";2016-09-08 18:45:00;"Beiro-Andalucía";74;29
"2882";2016-09-08 18:45:00;"Constitución";161;25
"2883";2016-09-08 18:45:00;"Dr-Oloriz";0;33
"2884";2016-09-08 18:45:00;"Méndez-Núñez";295;48
"2885";2016-09-08 19:00:00;"Beiro-Andalucía";83;17
"2886";2016-09-08 19:00:00;"Constitución";186;28
"2887";2016-09-08 19:00:00;"Dr-Oloriz";0;37
"2888";2016-09-08 19:00:00;"Méndez-Núñez";257;34
"2889";2016-09-08 19:15:00;"Beiro-Andalucía";81;25
"2890";2016-09-08 19:15:00;"Constitución";165;32
"2891";2016-09-08 19:15:00;"Dr-Oloriz";0;28
"2892";2016-09-08 19:15:00;"Méndez-Núñez";270;39
"2893";2016-09-08 19:30:00;"Beiro-Andalucía";80;24
"2894";2016-09-08 19:30:00;"Constitución";174;24
"2895";2016-09-08 19:30:00;"Dr-Oloriz";0;31
"2896";2016-09-08 19:30:00;"Méndez-Núñez";263;38
"2897";2016-09-08 19:45:00;"Beiro-Andalucía";84;30
"2898";2016-09-08 19:45:00;"Constitución";161;29
"2899";2016-09-08 19:45:00;"Dr-Oloriz";0;36
"2900";2016-09-08 19:45:00;"Méndez-Núñez";262;37
"2901";2016-09-08 20:00:00;"Beiro-Andalucía";83;15
"2902";2016-09-08 20:00:00;"Constitución";188;23
"2903";2016-09-08 20:00:00;"Dr-Oloriz";0;43
"2904";2016-09-08 20:00:00;"Méndez-Núñez";259;29
"2905";2016-09-08 20:15:00;"Beiro-Andalucía";87;30
"2906";2016-09-08 20:15:00;"Constitución";180;37
"2907";2016-09-08 20:15:00;"Dr-Oloriz";0;48
"2908";2016-09-08 20:15:00;"Méndez-Núñez";278;33
"2909";2016-09-08 20:30:00;"Beiro-Andalucía";88;24
"2910";2016-09-08 20:30:00;"Constitución";197;24
"2911";2016-09-08 20:30:00;"Dr-Oloriz";0;40
"2912";2016-09-08 20:30:00;"Méndez-Núñez";275;48
"2913";2016-09-08 20:45:00;"Beiro-Andalucía";74;28
"2914";2016-09-08 20:45:00;"Constitución";171;38
"2915";2016-09-08 20:45:00;"Dr-Oloriz";0;32
"2916";2016-09-08 20:45:00;"Méndez-Núñez";271;54
"2917";2016-09-08 21:00:00;"Beiro-Andalucía";87;30
"2918";2016-09-08 21:00:00;"Constitución";182;12
"2919";2016-09-08 21:00:00;"Dr-Oloriz";0;32
"2920";2016-09-08 21:00:00;"Méndez-Núñez";293;38
"2921";2016-09-08 21:15:00;"Beiro-Andalucía";58;25
"2922";2016-09-08 21:15:00;"Constitución";177;38
"2923";2016-09-08 21:15:00;"Dr-Oloriz";0;29
"2924";2016-09-08 21:15:00;"Méndez-Núñez";301;39
"2925";2016-09-08 21:30:00;"Beiro-Andalucía";70;18
"2926";2016-09-08 21:30:00;"Constitución";171;22
"2927";2016-09-08 21:30:00;"Dr-Oloriz";0;35
"2928";2016-09-08 21:30:00;"Méndez-Núñez";260;34
"2929";2016-09-08 21:45:00;"Beiro-Andalucía";102;20
"2930";2016-09-08 21:45:00;"Constitución";159;13
"2931";2016-09-08 21:45:00;"Dr-Oloriz";0;33
"2932";2016-09-08 21:45:00;"Méndez-Núñez";267;27
"2933";2016-09-08 22:00:00;"Beiro-Andalucía";71;12
"2934";2016-09-08 22:00:00;"Constitución";141;8
"2935";2016-09-08 22:00:00;"Dr-Oloriz";0;26
"2936";2016-09-08 22:00:00;"Méndez-Núñez";222;19
"2937";2016-09-08 22:15:00;"Beiro-Andalucía";56;18
"2938";2016-09-08 22:15:00;"Constitución";137;13
"2939";2016-09-08 22:15:00;"Dr-Oloriz";0;18
"2940";2016-09-08 22:15:00;"Méndez-Núñez";200;17
"2941";2016-09-08 22:30:00;"Beiro-Andalucía";39;9
"2942";2016-09-08 22:30:00;"Constitución";120;10
"2943";2016-09-08 22:30:00;"Dr-Oloriz";0;19
"2944";2016-09-08 22:30:00;"Méndez-Núñez";170;22
"2945";2016-09-08 22:45:00;"Beiro-Andalucía";44;15
"2946";2016-09-08 22:45:00;"Constitución";90;13
"2947";2016-09-08 22:45:00;"Dr-Oloriz";0;19
"2948";2016-09-08 22:45:00;"Méndez-Núñez";119;16
"2949";2016-09-08 23:00:00;"Beiro-Andalucía";44;14
"2950";2016-09-08 23:00:00;"Constitución";103;10
"2951";2016-09-08 23:00:00;"Dr-Oloriz";0;17
"2952";2016-09-08 23:00:00;"Méndez-Núñez";139;12
"2953";2016-09-08 23:15:00;"Beiro-Andalucía";35;10
"2954";2016-09-08 23:15:00;"Constitución";98;8
"2955";2016-09-08 23:15:00;"Dr-Oloriz";0;12
"2956";2016-09-08 23:15:00;"Méndez-Núñez";130;27
"2957";2016-09-08 23:30:00;"Beiro-Andalucía";32;2
"2958";2016-09-08 23:30:00;"Constitución";84;11
"2959";2016-09-08 23:30:00;"Dr-Oloriz";0;24
"2960";2016-09-08 23:30:00;"Méndez-Núñez";115;25
"2961";2016-09-08 23:45:00;"Beiro-Andalucía";23;14
"2962";2016-09-08 23:45:00;"Constitución";75;13
"2963";2016-09-08 23:45:00;"Dr-Oloriz";0;24
"2964";2016-09-08 23:45:00;"Méndez-Núñez";113;18
"2965";2016-09-09 00:00:00;"Beiro-Andalucía";20;6
"2966";2016-09-09 00:00:00;"Constitución";79;14
"2967";2016-09-09 00:00:00;"Dr-Oloriz";0;17
"2968";2016-09-09 00:00:00;"Méndez-Núñez";125;9
"2969";2016-09-09 00:15:00;"Beiro-Andalucía";17;8
"2970";2016-09-09 00:15:00;"Constitución";87;6
"2971";2016-09-09 00:15:00;"Dr-Oloriz";0;11
"2972";2016-09-09 00:15:00;"Méndez-Núñez";105;5
"2973";2016-09-09 00:30:00;"Beiro-Andalucía";14;7
"2974";2016-09-09 00:30:00;"Constitución";58;3
"2975";2016-09-09 00:30:00;"Dr-Oloriz";0;7
"2976";2016-09-09 00:30:00;"Méndez-Núñez";87;11
"2977";2016-09-09 00:45:00;"Beiro-Andalucía";12;5
"2978";2016-09-09 00:45:00;"Constitución";51;7
"2979";2016-09-09 00:45:00;"Dr-Oloriz";0;13
"2980";2016-09-09 00:45:00;"Méndez-Núñez";87;4
"2981";2016-09-09 01:00:00;"Beiro-Andalucía";9;7
"2982";2016-09-09 01:00:00;"Constitución";59;6
"2983";2016-09-09 01:00:00;"Dr-Oloriz";0;11
"2984";2016-09-09 01:00:00;"Méndez-Núñez";90;9
"2985";2016-09-09 01:15:00;"Beiro-Andalucía";19;10
"2986";2016-09-09 01:15:00;"Constitución";56;8
"2987";2016-09-09 01:15:00;"Dr-Oloriz";0;12
"2988";2016-09-09 01:15:00;"Méndez-Núñez";78;10
"2989";2016-09-09 01:30:00;"Beiro-Andalucía";16;4
"2990";2016-09-09 01:30:00;"Constitución";55;5
"2991";2016-09-09 01:30:00;"Dr-Oloriz";0;7
"2992";2016-09-09 01:30:00;"Méndez-Núñez";70;4
"2993";2016-09-09 01:45:00;"Beiro-Andalucía";11;7
"2994";2016-09-09 01:45:00;"Constitución";40;6
"2995";2016-09-09 01:45:00;"Dr-Oloriz";0;8
"2996";2016-09-09 01:45:00;"Méndez-Núñez";65;10
"2997";2016-09-09 02:00:00;"Beiro-Andalucía";6;4
"2998";2016-09-09 02:00:00;"Constitución";35;7
"2999";2016-09-09 02:00:00;"Dr-Oloriz";0;10
"3000";2016-09-09 02:00:00;"Méndez-Núñez";48;7
"3001";2016-09-09 02:15:00;"Beiro-Andalucía";4;2
"3002";2016-09-09 02:15:00;"Constitución";25;6
"3003";2016-09-09 02:15:00;"Dr-Oloriz";0;9
"3004";2016-09-09 02:15:00;"Méndez-Núñez";56;9
"3005";2016-09-09 02:30:00;"Beiro-Andalucía";9;1
"3006";2016-09-09 02:30:00;"Constitución";32;2
"3007";2016-09-09 02:30:00;"Dr-Oloriz";0;4
"3008";2016-09-09 02:30:00;"Méndez-Núñez";52;4
"3009";2016-09-09 02:45:00;"Beiro-Andalucía";4;4
"3010";2016-09-09 02:45:00;"Dr-Oloriz";0;5
"3011";2016-09-09 02:45:00;"Méndez-Núñez";31;8
"3012";2016-09-09 03:00:00;"Beiro-Andalucía";4;2
"3013";2016-09-09 03:00:00;"Dr-Oloriz";0;2
"3014";2016-09-09 03:00:00;"Méndez-Núñez";43;6
"3015";2016-09-09 03:15:00;"Constitución";16;3
"3016";2016-09-09 03:15:00;"Dr-Oloriz";0;11
"3017";2016-09-09 03:15:00;"Méndez-Núñez";31;9
"3018";2016-09-09 03:30:00;"Beiro-Andalucía";1;3
"3019";2016-09-09 03:30:00;"Constitución";24;2
"3020";2016-09-09 03:30:00;"Dr-Oloriz";0;7
"3021";2016-09-09 03:30:00;"Méndez-Núñez";24;8
"3022";2016-09-09 03:45:00;"Beiro-Andalucía";5;1
"3023";2016-09-09 03:45:00;"Constitución";14;4
"3024";2016-09-09 03:45:00;"Dr-Oloriz";0;5
"3025";2016-09-09 03:45:00;"Méndez-Núñez";29;2
"3026";2016-09-09 04:00:00;"Beiro-Andalucía";4;2
"3027";2016-09-09 04:00:00;"Constitución";20;2
"3028";2016-09-09 04:00:00;"Dr-Oloriz";0;2
"3029";2016-09-09 04:00:00;"Méndez-Núñez";26;32
"3030";2016-09-09 04:15:00;"Beiro-Andalucía";4;3
"3031";2016-09-09 04:15:00;"Constitución";14;2
"3032";2016-09-09 04:15:00;"Dr-Oloriz";0;4
"3033";2016-09-09 04:15:00;"Méndez-Núñez";21;11
"3034";2016-09-09 04:30:00;"Beiro-Andalucía";5;3
"3035";2016-09-09 04:30:00;"Constitución";18;4
"3036";2016-09-09 04:30:00;"Dr-Oloriz";0;2
"3037";2016-09-09 04:30:00;"Méndez-Núñez";16;12
"3038";2016-09-09 04:45:00;"Constitución";17;1
"3039";2016-09-09 04:45:00;"Dr-Oloriz";0;6
"3040";2016-09-09 04:45:00;"Méndez-Núñez";29;10
"3041";2016-09-09 05:00:00;"Constitución";12;2
"3042";2016-09-09 05:00:00;"Dr-Oloriz";0;3
"3043";2016-09-09 05:00:00;"Méndez-Núñez";23;12
"3044";2016-09-09 05:15:00;"Beiro-Andalucía";2;1
"3045";2016-09-09 05:15:00;"Dr-Oloriz";0;4
"3046";2016-09-09 05:15:00;"Méndez-Núñez";21;17
"3047";2016-09-09 05:30:00;"Beiro-Andalucía";4;2
"3048";2016-09-09 05:30:00;"Constitución";13;3
"3049";2016-09-09 05:30:00;"Dr-Oloriz";0;4
"3050";2016-09-09 05:30:00;"Méndez-Núñez";18;11
"3051";2016-09-09 05:45:00;"Beiro-Andalucía";6;1
"3052";2016-09-09 05:45:00;"Dr-Oloriz";0;1
"3053";2016-09-09 05:45:00;"Méndez-Núñez";34;9
"3054";2016-09-09 06:00:00;"Beiro-Andalucía";7;2
"3055";2016-09-09 06:00:00;"Constitución";20;4
"3056";2016-09-09 06:00:00;"Dr-Oloriz";0;7
"3057";2016-09-09 06:00:00;"Méndez-Núñez";30;14
"3058";2016-09-09 06:15:00;"Beiro-Andalucía";8;4
"3059";2016-09-09 06:15:00;"Constitución";20;7
"3060";2016-09-09 06:15:00;"Dr-Oloriz";0;6
"3061";2016-09-09 06:15:00;"Méndez-Núñez";37;16
"3062";2016-09-09 06:30:00;"Beiro-Andalucía";12;6
"3063";2016-09-09 06:30:00;"Constitución";29;4
"3064";2016-09-09 06:30:00;"Dr-Oloriz";0;7
"3065";2016-09-09 06:30:00;"Méndez-Núñez";36;20
"3066";2016-09-09 06:45:00;"Beiro-Andalucía";21;13
"3067";2016-09-09 06:45:00;"Constitución";35;4
"3068";2016-09-09 06:45:00;"Dr-Oloriz";0;11
"3069";2016-09-09 06:45:00;"Méndez-Núñez";80;24
"3070";2016-09-09 07:00:00;"Beiro-Andalucía";29;5
"3071";2016-09-09 07:00:00;"Constitución";65;8
"3072";2016-09-09 07:00:00;"Dr-Oloriz";0;9
"3073";2016-09-09 07:00:00;"Méndez-Núñez";71;29
"3074";2016-09-09 07:15:00;"Beiro-Andalucía";46;22
"3075";2016-09-09 07:15:00;"Constitución";71;10
"3076";2016-09-09 07:15:00;"Dr-Oloriz";0;33
"3077";2016-09-09 07:15:00;"Méndez-Núñez";132;26
"3078";2016-09-09 07:30:00;"Beiro-Andalucía";67;27
"3079";2016-09-09 07:30:00;"Constitución";86;7
"3080";2016-09-09 07:30:00;"Dr-Oloriz";0;34
"3081";2016-09-09 07:30:00;"Méndez-Núñez";204;14
"3082";2016-09-09 07:45:00;"Beiro-Andalucía";126;33
"3083";2016-09-09 07:45:00;"Constitución";130;18
"3084";2016-09-09 07:45:00;"Dr-Oloriz";0;43
"3085";2016-09-09 07:45:00;"Méndez-Núñez";279;130
"3086";2016-09-09 08:00:00;"Beiro-Andalucía";134;23
"3087";2016-09-09 08:00:00;"Constitución";178;13
"3088";2016-09-09 08:00:00;"Dr-Oloriz";0;39
"3089";2016-09-09 08:00:00;"Méndez-Núñez";332;128
"3090";2016-09-09 08:15:00;"Beiro-Andalucía";114;45
"3091";2016-09-09 08:15:00;"Constitución";151;23
"3092";2016-09-09 08:15:00;"Dr-Oloriz";0;37
"3093";2016-09-09 08:15:00;"Méndez-Núñez";303;103
"3094";2016-09-09 08:30:00;"Beiro-Andalucía";116;35
"3095";2016-09-09 08:30:00;"Constitución";157;24
"3096";2016-09-09 08:30:00;"Dr-Oloriz";0;30
"3097";2016-09-09 08:30:00;"Méndez-Núñez";318;74
"3098";2016-09-09 08:45:00;"Beiro-Andalucía";119;35
"3099";2016-09-09 08:45:00;"Constitución";185;26
"3100";2016-09-09 08:45:00;"Dr-Oloriz";0;56
"3101";2016-09-09 08:45:00;"Méndez-Núñez";325;70
"3102";2016-09-09 09:00:00;"Beiro-Andalucía";115;33
"3103";2016-09-09 09:00:00;"Constitución";171;30
"3104";2016-09-09 09:00:00;"Dr-Oloriz";0;43
"3105";2016-09-09 09:00:00;"Méndez-Núñez";333;32
"3106";2016-09-09 09:15:00;"Beiro-Andalucía";108;38
"3107";2016-09-09 09:15:00;"Constitución";185;23
"3108";2016-09-09 09:15:00;"Dr-Oloriz";0;44
"3109";2016-09-09 09:15:00;"Méndez-Núñez";320;80
"3110";2016-09-09 09:30:00;"Beiro-Andalucía";95;47
"3111";2016-09-09 09:30:00;"Constitución";188;24
"3112";2016-09-09 09:30:00;"Dr-Oloriz";0;35
"3113";2016-09-09 09:30:00;"Méndez-Núñez";314;180
